0.7452605 0.1835272 0.64101837 0.23230298 0.82967294 -0.50762007 -0.62499769 0.52721966 0.57568856
0.8862322 0.09412037 0.45357892 0.08520266 0.92931913 -0.35931388 -0.45533832 0.35708166 0.81557323
0.9482891 -0.2323336 0.21626115 0.3144178 0.78088262 -0.53978124 -0.04346525 0.57986502 0.81355229
0.98000589 -0.15078146 0.12982069 0.19564933 0.84895495 -0.49091429 -0.03619114 0.50649822 0.86148114
0.70248369 0.11007989 0.70313518 0.21279085 0.91028622 -0.35510428 -0.67914411 0.3990757 0.61603723
0.88415744 -0.04180508 0.4653149 0.0801038 0.99480429 -0.06283163 -0.46027058 0.09282654 0.88291236
0.78999857 -0.47237049 0.39085596 0.60757291 0.68863364 -0.39577629 -0.08220352 0.5501362 0.8310191 
0.64785685 -0.6184542 0.44474252 0.63664616 0.7601732 0.12968566 -0.41828599 0.19912587 0.8862199 
0.71708353 -0.4905325 0.49514551 0.50712329 0.8545452 0.11215376 -0.47813929 0.17067621 0.86154074
0.96378073 -0.15692259 0.21564325 0.23555391 0.88003777 -0.41236863 -0.12506425 0.44822854 0.88512717
0.76467181 0.12953343 0.63126707 0.01050351 0.97695425 -0.21319024 -0.64433431 0.16965109 0.74568881
0.95395887 -0.05023895 0.29570005 0.22975984 0.75612882 -0.61276392 -0.19280272 0.65249157 0.73285869
0.91070578 -0.33826306 0.23705081 0.37265922 0.9203944 -0.11831842 -0.17815749 0.19609244 0.96426535
0.86194573 -0.47975055 0.16397857 0.50578373 0.83605535 -0.21258943 -0.03510526 0.26617824 0.96328436
0.7980963 -0.59137834 0.11538612 0.60218076 0.78938969 -0.11934086 -0.02050901 0.1647288 0.98612565
0.95757057 -0.24355178 0.15408156 0.26823013 0.9487011 -0.16738824 -0.10540964 0.20161537 0.97377618
0.90782293 -0.28209059 0.31029409 0.31092118 0.9492901 -0.04665115 -0.28139925 0.13882799 0.94949526
0.72080628 0.18780856 0.6672078 0.05279799 0.94491851 -0.32301916 -0.69112277 0.26806147 0.67118728
0.69149965 -0.50921879 0.5123714 0.67440811 0.70924039 -0.20530896 -0.25884731 0.48751851 0.83386077
0.98135197 -0.00803243 0.19205155 0.06742228 0.95003262 -0.30478232 -0.1800071 0.31204728 0.93285794
0.89959181 -0.13522669 0.41526898 0.26523688 0.92457862 -0.27350278 -0.34696395 0.35618551 0.86761046
0.74233012 -0.45745862 0.48956879 0.65852455 0.63295938 -0.40707229 -0.12365843 0.62457509 0.77111254
0.76898657 -0.15124628 0.6211153 0.35358896 0.91008293 -0.21615714 -0.53257347 0.38584145 0.75332057
7.99361456e-01 -3.21619379e-01 5.07525603e-01 2.71558968e-01 9.46869035e-01 1.72321670e-01 -5.35982266e-01 7.58274411e-05 8.44229237e-01
0.94176079 -0.29691847 0.15787981 0.33566672 0.85841629 -0.38787798 -0.02035846 0.41828327 0.90808845
0.77109663 -0.29975117 0.56174659 0.35601592 0.93442723 0.0099208 -0.52788508 0.19234083 0.82724987
0.65929951 -0.2882073 0.69444994 0.62589038 0.72217191 -0.29449784 -0.41663581 0.62881181 0.65651375
0.7634368 -0.07061327 0.64201092 0.13445575 0.98960417 -0.05104162 -0.63173246 0.12528911 0.7649946 
0.73827281 -0.39714533 0.54518698 0.6233079 0.71058418 -0.32643129 -0.25776058 0.58081469 0.77214881
0.81676172 0.13731504 0.56039707 0.04900303 0.95124889 -0.30450656 -0.57489043 0.27617045 0.77021483
0.56059468 -0.15496485 0.81346143 0.4588318 0.87588181 -0.14934669 -0.68935259 0.45696493 0.56211748
0.92330338 0.13821188 0.35834109 0.00752216 0.92632 -0.37666254 -0.38399776 0.3504693 0.85423474
0.8219843 -0.49391197 0.28353622 0.56927697 0.72682578 -0.38424995 -0.01629578 0.47725806 0.87861208
0.98988051 -0.12647392 0.06435004 0.14107691 0.92598232 -0.35021999 -0.01529331 0.35575425 0.9344544 
0.82970815 -0.00630625 0.55816182 0.10094149 0.98514581 -0.13891921 -0.54899472 0.17160408 0.81802007
0.80501745 -0.36583687 0.46702279 0.5635167 0.71764546 -0.4091869 -0.18546114 0.59257774 0.78387231
0.75528172 0.02687424 0.65484907 0.32253768 0.85455247 -0.40707434 -0.5705427 0.51866931 0.6367599 
0.77819982 -0.61303877 0.13633968 0.61220744 0.78892188 0.05295578 -0.1400253 0.04225799 0.98924576
0.90272711 0.00642541 0.43016564 0.15993623 0.92321303 -0.34942539 -0.39937973 0.38423485 0.83238177
0.89006843 -0.16772735 0.42384634 0.20971886 0.97626551 -0.0540708 -0.40471741 0.13701529 0.9041187 
0.80455677 -0.16234572 0.57125499 0.45081665 0.79312553 -0.40953174 -0.38659119 0.5870228 0.71130267
0.82414718 0.03306001 0.56540999 0.06324775 0.98667875 -0.14988251 -0.56283314 0.15928615 0.81107754
0.6818289 0.03298626 0.73076758 0.3393915 0.87069067 -0.35596511 -0.64801448 0.4907236 0.58246681
0.97362425 0.08836783 0.21034957 0.03727261 0.8479601 -0.52874798 -0.22509235 0.52264213 0.82230082
0.91688263 -0.03600969 0.39752931 0.15145276 0.95283214 -0.26300755 -0.36930788 0.30135397 0.879089 
0.67610344 0.02582947 0.73635384 0.29083341 0.90888062 -0.29891794 -0.67697863 0.41625575 0.60698524
0.62176707 -0.21501059 0.75311098 0.58378379 0.76825696 -0.26263613 -0.5221132 0.60295248 0.60319658
0.69581806 -0.54191359 0.47134582 0.56649894 0.81752057 0.10362946 -0.44149312 0.19490966 0.87583906
0.89125494 0.02132641 0.45300091 0.21982621 0.85338025 -0.47267175 -0.39666242 0.5208525 0.75589126
0.75786028 0.0329406 0.65158478 0.26324867 0.89837407 -0.35160228 -0.59694886 0.43799423 0.67217045
0.76022538 -0.50398974 0.40994111 0.48996033 0.85915165 0.14763911 -0.42661018 0.08861589 0.90008387
0.75922652 -0.61650751 0.20855117 0.6118388 0.78535049 0.09422257 -0.22187468 0.05606343 0.97346213
0.83595246 -0.29214423 0.46458071 0.4630487 0.82984307 -0.31136214 -0.29456643 0.47540744 0.82898636
0.71170795 0.19565752 0.67467765 0.16262136 0.88844965 -0.4291987 -0.68339307 0.41518112 0.60049859
0.747812 -0.47093106 0.46797559 0.59793668 0.78406638 -0.16646811 -0.28852893 0.40430662 0.8679212 
0.92040379 -0.07624307 0.38346299 0.18193701 0.95165868 -0.24747664 -0.3460575 0.29754454 0.88978169
0.81777328 0.01160687 0.57542345 0.02477178 0.9981603 -0.05533875 -0.57500715 0.05950882 0.8159813 
0.90869136 -0.30562708 0.2843802 0.34173377 0.93583511 -0.08620142 -0.23978749 0.1755128 0.95482837
0.74866756 -0.13679607 0.64867844 0.48208999 0.78399965 -0.39106752 -0.45506717 0.60550094 0.65290312
0.68888393 -0.62818625 0.36169181 0.63118024 0.76519555 0.12683562 -0.35644136 0.1409177 0.92362967
0.7452605 0.1835272 0.64101837 0.23230298 0.82967294 -0.50762007 -0.62499769 0.52721966 0.57568856
0.73646927 -0.01271805 0.67635143 0.33728981 0.87358148 -0.35084324 -0.58638605 0.48651171 0.64765559
0.9482891 -0.2323336 0.21626115 0.3144178 0.78088262 -0.53978124 -0.04346525 0.57986502 0.81355229
0.98000589 -0.15078146 0.12982069 0.19564933 0.84895495 -0.49091429 -0.03619114 0.50649822 0.86148114
0.70248369 0.11007989 0.70313518 0.21279085 0.91028622 -0.35510428 -0.67914411 0.3990757 0.61603723
0.88415744 -0.04180508 0.4653149 0.0801038 0.99480429 -0.06283163 -0.46027058 0.09282654 0.88291236
0.78999857 -0.47237049 0.39085596 0.60757291 0.68863364 -0.39577629 -0.08220352 0.5501362 0.8310191 
0.64785685 -0.6184542 0.44474252 0.63664616 0.7601732 0.12968566 -0.41828599 0.19912587 0.8862199 
0.71708353 -0.4905325 0.49514551 0.50712329 0.8545452 0.11215376 -0.47813929 0.17067621 0.86154074
0.71833889 0.29883056 0.62824321 0.0641902 0.87072397 -0.48756476 -0.69272567 0.39056378 0.6062929 
0.76467181 0.12953343 0.63126707 0.01050351 0.97695425 -0.21319024 -0.64433431 0.16965109 0.74568881
0.95395887 -0.05023895 0.29570005 0.22975984 0.75612882 -0.61276392 -0.19280272 0.65249157 0.73285869
0.91070578 -0.33826306 0.23705081 0.37265922 0.9203944 -0.11831842 -0.17815749 0.19609244 0.96426535
0.86194573 -0.47975055 0.16397857 0.50578373 0.83605535 -0.21258943 -0.03510526 0.26617824 0.96328436
0.7980963 -0.59137834 0.11538612 0.60218076 0.78938969 -0.11934086 -0.02050901 0.1647288 0.98612565
0.71179982 -0.46064045 0.53023711 0.55802298 0.82933171 -0.0286229 -0.42655758 0.31625827 0.84736612
0.90782293 -0.28209059 0.31029409 0.31092118 0.9492901 -0.04665115 -0.28139925 0.13882799 0.94949526
0.72080628 0.18780856 0.6672078 0.05279799 0.94491851 -0.32301916 -0.69112277 0.26806147 0.67118728
0.69149965 -0.50921879 0.5123714 0.67440811 0.70924039 -0.20530896 -0.25884731 0.48751851 0.83386077
0.98135197 -0.00803243 0.19205155 0.06742228 0.95003262 -0.30478232 -0.1800071 0.31204728 0.93285794
0.89959181 -0.13522669 0.41526898 0.26523688 0.92457862 -0.27350278 -0.34696395 0.35618551 0.86761046
0.74233012 -0.45745862 0.48956879 0.65852455 0.63295938 -0.40707229 -0.12365843 0.62457509 0.77111254
0.76898657 -0.15124628 0.6211153 0.35358896 0.91008293 -0.21615714 -0.53257347 0.38584145 0.75332057
7.99361456e-01 -3.21619379e-01 5.07525603e-01 2.71558968e-01 9.46869035e-01 1.72321670e-01 -5.35982266e-01 7.58274411e-05 8.44229237e-01
0.94277321 -0.02614784 0.33240784 0.0483779 0.9970983 -0.05877546 -0.32990644 0.07149312 0.94130254
0.77109663 -0.29975117 0.56174659 0.35601592 0.93442723 0.0099208 -0.52788508 0.19234083 0.82724987
0.65929951 -0.2882073 0.69444994 0.62589038 0.72217191 -0.29449784 -0.41663581 0.62881181 0.65651375
0.96090584 -0.23809085 0.14132486 0.2527798 0.96265676 -0.09692433 -0.11297054 0.12885922 0.98520706
0.73827281 -0.39714533 0.54518698 0.6233079 0.71058418 -0.32643129 -0.25776058 0.58081469 0.77214881
0.81676172 0.13731504 0.56039707 0.04900303 0.95124889 -0.30450656 -0.57489043 0.27617045 0.77021483
0.56059468 -0.15496485 0.81346143 0.4588318 0.87588181 -0.14934669 -0.68935259 0.45696493 0.56211748
0.92330338 0.13821188 0.35834109 0.00752216 0.92632 -0.37666254 -0.38399776 0.3504693 0.85423474
0.8219843 -0.49391197 0.28353622 0.56927697 0.72682578 -0.38424995 -0.01629578 0.47725806 0.87861208
0.98988051 -0.12647392 0.06435004 0.14107691 0.92598232 -0.35021999 -0.01529331 0.35575425 0.9344544 
0.82970815 -0.00630625 0.55816182 0.10094149 0.98514581 -0.13891921 -0.54899472 0.17160408 0.81802007
0.80501745 -0.36583687 0.46702279 0.5635167 0.71764546 -0.4091869 -0.18546114 0.59257774 0.78387231
0.75528172 0.02687424 0.65484907 0.32253768 0.85455247 -0.40707434 -0.5705427 0.51866931 0.6367599 
0.77819982 -0.61303877 0.13633968 0.61220744 0.78892188 0.05295578 -0.1400253 0.04225799 0.98924576
0.95952813 0.01342866 0.28129246 0.03437656 0.98580708 -0.16432485 -0.27950676 0.16734418 0.94544799
0.89006843 -0.16772735 0.42384634 0.20971886 0.97626551 -0.0540708 -0.40471741 0.13701529 0.9041187 
0.80455677 -0.16234572 0.57125499 0.45081665 0.79312553 -0.40953174 -0.38659119 0.5870228 0.71130267
0.82414718 0.03306001 0.56540999 0.06324775 0.98667875 -0.14988251 -0.56283314 0.15928615 0.81107754
0.6818289 0.03298626 0.73076758 0.3393915 0.87069067 -0.35596511 -0.64801448 0.4907236 0.58246681
0.97362425 0.08836783 0.21034957 0.03727261 0.8479601 -0.52874798 -0.22509235 0.52264213 0.82230082
0.91688263 -0.03600969 0.39752931 0.15145276 0.95283214 -0.26300755 -0.36930788 0.30135397 0.879089 
0.67610344 0.02582947 0.73635384 0.29083341 0.90888062 -0.29891794 -0.67697863 0.41625575 0.60698524
0.62176707 -0.21501059 0.75311098 0.58378379 0.76825696 -0.26263613 -0.5221132 0.60295248 0.60319658
0.69581806 -0.54191359 0.47134582 0.56649894 0.81752057 0.10362946 -0.44149312 0.19490966 0.87583906
0.89125494 0.02132641 0.45300091 0.21982621 0.85338025 -0.47267175 -0.39666242 0.5208525 0.75589126
0.75786028 0.0329406 0.65158478 0.26324867 0.89837407 -0.35160228 -0.59694886 0.43799423 0.67217045
0.76022538 -0.50398974 0.40994111 0.48996033 0.85915165 0.14763911 -0.42661018 0.08861589 0.90008387
0.75922652 -0.61650751 0.20855117 0.6118388 0.78535049 0.09422257 -0.22187468 0.05606343 0.97346213
0.83595246 -0.29214423 0.46458071 0.4630487 0.82984307 -0.31136214 -0.29456643 0.47540744 0.82898636
0.71170795 0.19565752 0.67467765 0.16262136 0.88844965 -0.4291987 -0.68339307 0.41518112 0.60049859
0.747812 -0.47093106 0.46797559 0.59793668 0.78406638 -0.16646811 -0.28852893 0.40430662 0.8679212 
0.92040379 -0.07624307 0.38346299 0.18193701 0.95165868 -0.24747664 -0.3460575 0.29754454 0.88978169
0.87895952 -0.34722093 0.32690638 0.47677161 0.65546896 -0.58570409 -0.01090827 0.67066986 0.74167577
0.90869136 -0.30562708 0.2843802 0.34173377 0.93583511 -0.08620142 -0.23978749 0.1755128 0.95482837
0.74866756 -0.13679607 0.64867844 0.48208999 0.78399965 -0.39106752 -0.45506717 0.60550094 0.65290312
0.68888393 -0.62818625 0.36169181 0.63118024 0.76519555 0.12683562 -0.35644136 0.1409177 0.92362967
0.7452605 0.1835272 0.64101837 0.23230298 0.82967294 -0.50762007 -0.62499769 0.52721966 0.57568856
0.87322299 -0.45755898 0.16769433 0.45559544 0.88864847 0.05231345 -0.1729578 0.03071946 0.98445006
0.9482891 -0.2323336 0.21626115 0.3144178 0.78088262 -0.53978124 -0.04346525 0.57986502 0.81355229
0.98000589 -0.15078146 0.12982069 0.19564933 0.84895495 -0.49091429 -0.03619114 0.50649822 0.86148114
0.70248369 0.11007989 0.70313518 0.21279085 0.91028622 -0.35510428 -0.67914411 0.3990757 0.61603723
0.88415744 -0.04180508 0.4653149 0.0801038 0.99480429 -0.06283163 -0.46027058 0.09282654 0.88291236
0.94039011 -0.31043822 0.13890482 0.32825002 0.93534042 -0.13187198 -0.08898519 0.16960662 0.98148624
0.64785685 -0.6184542 0.44474252 0.63664616 0.7601732 0.12968566 -0.41828599 0.19912587 0.8862199 
0.71708353 -0.4905325 0.49514551 0.50712329 0.8545452 0.11215376 -0.47813929 0.17067621 0.86154074
0.96153779 -0.18875612 0.19953998 0.18860848 0.98185019 0.01992605 -0.19967953 0.01847528 0.97968707
0.76467181 0.12953343 0.63126707 0.01050351 0.97695425 -0.21319024 -0.64433431 0.16965109 0.74568881
0.95395887 -0.05023895 0.29570005 0.22975984 0.75612882 -0.61276392 -0.19280272 0.65249157 0.73285869
0.91070578 -0.33826306 0.23705081 0.37265922 0.9203944 -0.11831842 -0.17815749 0.19609244 0.96426535
0.86194573 -0.47975055 0.16397857 0.50578373 0.83605535 -0.21258943 -0.03510526 0.26617824 0.96328436
0.7980963 -0.59137834 0.11538612 0.60218076 0.78938969 -0.11934086 -0.02050901 0.1647288 0.98612565
0.71179982 -0.46064045 0.53023711 0.55802298 0.82933171 -0.0286229 -0.42655758 0.31625827 0.84736612
0.90782293 -0.28209059 0.31029409 0.31092118 0.9492901 -0.04665115 -0.28139925 0.13882799 0.94949526
0.72080628 0.18780856 0.6672078 0.05279799 0.94491851 -0.32301916 -0.69112277 0.26806147 0.67118728
0.69149965 -0.50921879 0.5123714 0.67440811 0.70924039 -0.20530896 -0.25884731 0.48751851 0.83386077
0.98135197 -0.00803243 0.19205155 0.06742228 0.95003262 -0.30478232 -0.1800071 0.31204728 0.93285794
0.89959181 -0.13522669 0.41526898 0.26523688 0.92457862 -0.27350278 -0.34696395 0.35618551 0.86761046
0.74233012 -0.45745862 0.48956879 0.65852455 0.63295938 -0.40707229 -0.12365843 0.62457509 0.77111254
0.76898657 -0.15124628 0.6211153 0.35358896 0.91008293 -0.21615714 -0.53257347 0.38584145 0.75332057
7.99361456e-01 -3.21619379e-01 5.07525603e-01 2.71558968e-01 9.46869035e-01 1.72321670e-01 -5.35982266e-01 7.58274411e-05 8.44229237e-01
0.94176079 -0.29691847 0.15787981 0.33566672 0.85841629 -0.38787798 -0.02035846 0.41828327 0.90808845
0.77109663 -0.29975117 0.56174659 0.35601592 0.93442723 0.0099208 -0.52788508 0.19234083 0.82724987
0.65929951 -0.2882073 0.69444994 0.62589038 0.72217191 -0.29449784 -0.41663581 0.62881181 0.65651375
0.96090584 -0.23809085 0.14132486 0.2527798 0.96265676 -0.09692433 -0.11297054 0.12885922 0.98520706
0.73827281 -0.39714533 0.54518698 0.6233079 0.71058418 -0.32643129 -0.25776058 0.58081469 0.77214881
0.81676172 0.13731504 0.56039707 0.04900303 0.95124889 -0.30450656 -0.57489043 0.27617045 0.77021483
0.56059468 -0.15496485 0.81346143 0.4588318 0.87588181 -0.14934669 -0.68935259 0.45696493 0.56211748
0.92330338 0.13821188 0.35834109 0.00752216 0.92632 -0.37666254 -0.38399776 0.3504693 0.85423474
0.99905719 -0.01405112 0.04107684 0.01982367 0.98942369 -0.14369339 -0.03862335 0.14437221 0.98876939
0.98988051 -0.12647392 0.06435004 0.14107691 0.92598232 -0.35021999 -0.01529331 0.35575425 0.9344544 
0.82970815 -0.00630625 0.55816182 0.10094149 0.98514581 -0.13891921 -0.54899472 0.17160408 0.81802007
0.80501745 -0.36583687 0.46702279 0.5635167 0.71764546 -0.4091869 -0.18546114 0.59257774 0.78387231
0.9705444 0.15990365 0.18020654 0.00613321 0.73134495 -0.68198016 -0.24084426 0.66299727 0.70882202
0.77819982 -0.61303877 0.13633968 0.61220744 0.78892188 0.05295578 -0.1400253 0.04225799 0.98924576
0.90272711 0.00642541 0.43016564 0.15993623 0.92321303 -0.34942539 -0.39937973 0.38423485 0.83238177
0.89006843 -0.16772735 0.42384634 0.20971886 0.97626551 -0.0540708 -0.40471741 0.13701529 0.9041187 
0.80455677 -0.16234572 0.57125499 0.45081665 0.79312553 -0.40953174 -0.38659119 0.5870228 0.71130267
0.82414718 0.03306001 0.56540999 0.06324775 0.98667875 -0.14988251 -0.56283314 0.15928615 0.81107754
0.6818289 0.03298626 0.73076758 0.3393915 0.87069067 -0.35596511 -0.64801448 0.4907236 0.58246681
0.97362425 0.08836783 0.21034957 0.03727261 0.8479601 -0.52874798 -0.22509235 0.52264213 0.82230082
0.91688263 -0.03600969 0.39752931 0.15145276 0.95283214 -0.26300755 -0.36930788 0.30135397 0.879089 
0.67610344 0.02582947 0.73635384 0.29083341 0.90888062 -0.29891794 -0.67697863 0.41625575 0.60698524
0.62176707 -0.21501059 0.75311098 0.58378379 0.76825696 -0.26263613 -0.5221132 0.60295248 0.60319658
0.69581806 -0.54191359 0.47134582 0.56649894 0.81752057 0.10362946 -0.44149312 0.19490966 0.87583906
0.89125494 0.02132641 0.45300091 0.21982621 0.85338025 -0.47267175 -0.39666242 0.5208525 0.75589126
0.75786028 0.0329406 0.65158478 0.26324867 0.89837407 -0.35160228 -0.59694886 0.43799423 0.67217045
0.76022538 -0.50398974 0.40994111 0.48996033 0.85915165 0.14763911 -0.42661018 0.08861589 0.90008387
0.75922652 -0.61650751 0.20855117 0.6118388 0.78535049 0.09422257 -0.22187468 0.05606343 0.97346213
0.72162932 0.05948325 0.68971941 0.09325409 0.97886861 -0.18198876 -0.68596997 0.19564758 0.70083324
0.71170795 0.19565752 0.67467765 0.16262136 0.88844965 -0.4291987 -0.68339307 0.41518112 0.60049859
0.747812 -0.47093106 0.46797559 0.59793668 0.78406638 -0.16646811 -0.28852893 0.40430662 0.8679212 
0.92040379 -0.07624307 0.38346299 0.18193701 0.95165868 -0.24747664 -0.3460575 0.29754454 0.88978169
0.81777328 0.01160687 0.57542345 0.02477178 0.9981603 -0.05533875 -0.57500715 0.05950882 0.8159813 
0.90869136 -0.30562708 0.2843802 0.34173377 0.93583511 -0.08620142 -0.23978749 0.1755128 0.95482837
0.74866756 -0.13679607 0.64867844 0.48208999 0.78399965 -0.39106752 -0.45506717 0.60550094 0.65290312
0.68888393 -0.62818625 0.36169181 0.63118024 0.76519555 0.12683562 -0.35644136 0.1409177 0.92362967
0.7452605 0.1835272 0.64101837 0.23230298 0.82967294 -0.50762007 -0.62499769 0.52721966 0.57568856
0.73646927 -0.01271805 0.67635143 0.33728981 0.87358148 -0.35084324 -0.58638605 0.48651171 0.64765559
0.9482891 -0.2323336 0.21626115 0.3144178 0.78088262 -0.53978124 -0.04346525 0.57986502 0.81355229
0.98000589 -0.15078146 0.12982069 0.19564933 0.84895495 -0.49091429 -0.03619114 0.50649822 0.86148114
0.70248369 0.11007989 0.70313518 0.21279085 0.91028622 -0.35510428 -0.67914411 0.3990757 0.61603723
0.88415744 -0.04180508 0.4653149 0.0801038 0.99480429 -0.06283163 -0.46027058 0.09282654 0.88291236
0.78999857 -0.47237049 0.39085596 0.60757291 0.68863364 -0.39577629 -0.08220352 0.5501362 0.8310191 
0.64785685 -0.6184542 0.44474252 0.63664616 0.7601732 0.12968566 -0.41828599 0.19912587 0.8862199 
0.71708353 -0.4905325 0.49514551 0.50712329 0.8545452 0.11215376 -0.47813929 0.17067621 0.86154074
0.71833889 0.29883056 0.62824321 0.0641902 0.87072397 -0.48756476 -0.69272567 0.39056378 0.6062929 
0.76467181 0.12953343 0.63126707 0.01050351 0.97695425 -0.21319024 -0.64433431 0.16965109 0.74568881
0.95395887 -0.05023895 0.29570005 0.22975984 0.75612882 -0.61276392 -0.19280272 0.65249157 0.73285869
0.91070578 -0.33826306 0.23705081 0.37265922 0.9203944 -0.11831842 -0.17815749 0.19609244 0.96426535
0.86194573 -0.47975055 0.16397857 0.50578373 0.83605535 -0.21258943 -0.03510526 0.26617824 0.96328436
0.7980963 -0.59137834 0.11538612 0.60218076 0.78938969 -0.11934086 -0.02050901 0.1647288 0.98612565
0.95757057 -0.24355178 0.15408156 0.26823013 0.9487011 -0.16738824 -0.10540964 0.20161537 0.97377618
0.90782293 -0.28209059 0.31029409 0.31092118 0.9492901 -0.04665115 -0.28139925 0.13882799 0.94949526
0.77878432 -0.6223833 0.07831997 0.62646118 0.77809027 -0.04606432 -0.03227035 0.08493859 0.99586348
0.69149965 -0.50921879 0.5123714 0.67440811 0.70924039 -0.20530896 -0.25884731 0.48751851 0.83386077
0.98135197 -0.00803243 0.19205155 0.06742228 0.95003262 -0.30478232 -0.1800071 0.31204728 0.93285794
0.89929162 0.03988466 0.43552703 0.05346821 0.97833651 -0.19999708 -0.43406881 0.20314255 0.87767726
0.74233012 -0.45745862 0.48956879 0.65852455 0.63295938 -0.40707229 -0.12365843 0.62457509 0.77111254
0.76898657 -0.15124628 0.6211153 0.35358896 0.91008293 -0.21615714 -0.53257347 0.38584145 0.75332057
7.99361456e-01 -3.21619379e-01 5.07525603e-01 2.71558968e-01 9.46869035e-01 1.72321670e-01 -5.35982266e-01 7.58274411e-05 8.44229237e-01
0.94176079 -0.29691847 0.15787981 0.33566672 0.85841629 -0.38787798 -0.02035846 0.41828327 0.90808845
0.77109663 -0.29975117 0.56174659 0.35601592 0.93442723 0.0099208 -0.52788508 0.19234083 0.82724987
